Location,Population,date,HighestInfectionCount,PercentPopulationInfected
Dominica,72758,06-04-2021,165,0.226779186
Dominica,72758,07-04-2021,165,0.226779186
Dominica,72758,08-04-2021,165,0.226779186
Dominica,72758,09-04-2021,165,0.226779186
Dominica,72758,10-04-2021,165,0.226779186
Dominica,72758,11-04-2021,165,0.226779186
Dominica,72758,12-04-2021,165,0.226779186
Dominica,72758,13-04-2021,165,0.226779186
Dominica,72758,14-04-2021,165,0.226779186
Dominica,72758,15-04-2021,165,0.226779186
Dominica,72758,16-04-2021,165,0.226779186
Dominica,72758,17-04-2021,165,0.226779186
Dominica,72758,18-04-2021,165,0.226779186
Dominica,72758,19-04-2021,165,0.226779186
Dominica,72758,20-04-2021,165,0.226779186
Syria,22125242,28-12-2021,50167,0.226741023
Uzbekistan,34627648,27-01-2021,78510,0.226726343
Cote d'Ivoire,28160548,25-12-2021,63847,0.226724991
Cote d'Ivoire,28160548,26-12-2021,63847,0.226724991
South Korea,51815808,22-04-2021,117458,0.226683718
Congo,5970430,27-08-2021,13533,0.226667091
Congo,5970430,28-08-2021,13533,0.226667091
Congo,5970430,29-08-2021,13533,0.226667091
Congo,5970430,26-08-2021,13533,0.226667091
Guinea,13859349,29-12-2021,31412,0.226648452
Ethiopia,123379928,29-07-2021,279629,0.226640593
Egypt,110990096,21-05-2021,251539,0.226631933
Uzbekistan,34627648,26-01-2021,78471,0.226613716
Zimbabwe,16320539,07-04-2021,36984,0.226610163
Senegal,17316452,08-04-2021,39237,0.226587987
Mozambique,32969520,26-06-2021,74704,0.22658504
Syria,22125242,27-12-2021,50127,0.226560234
Ghana,33475870,13-02-2021,75836,0.226539295
Ghana,33475870,14-02-2021,75836,0.226539295
Zimbabwe,16320539,06-04-2021,36966,0.226499872
Uzbekistan,34627648,25-01-2021,78429,0.226492426
Zambia,20017670,24-01-2021,45337,0.226484901
Pakistan,235824864,24-01-2021,534041,0.226456613
Algeria,44903228,08-01-2021,101657,0.226391296
Syria,22125242,26-12-2021,50089,0.226388484
Cambodia,16767851,12-06-2021,37959,0.226379636
Uzbekistan,34627648,24-01-2021,78375,0.226336481
Zimbabwe,16320539,05-04-2021,36934,0.2263038
Guinea-Bissau,2105580,07-08-2021,4764,0.226255949
Ethiopia,123379928,28-07-2021,279153,0.226254792
Zimbabwe,16320539,04-04-2021,36923,0.226236401
Syria,22125242,25-12-2021,50051,0.226216735
Uzbekistan,34627648,23-01-2021,78317,0.226168985
Senegal,17316452,07-04-2021,39164,0.226166423
Zimbabwe,16320539,03-04-2021,36911,0.226162874
Zimbabwe,16320539,02-04-2021,36903,0.226113856
Bhutan,782457,10-06-2021,1769,0.226082711
New Zealand,5185289,30-11-2021,11723,0.226081902
Zimbabwe,16320539,01-04-2021,36896,0.226070965
Ethiopia,123379928,27-07-2021,278920,0.226065945
Uzbekistan,34627648,22-01-2021,78272,0.226039031
Syria,22125242,24-12-2021,50007,0.226017867
Gambia,2705995,06-07-2021,6116,0.226016678
Gambia,2705995,07-07-2021,6116,0.226016678
Gambia,2705995,05-07-2021,6116,0.226016678
Congo,5970430,23-08-2021,13493,0.225997123
Congo,5970430,24-08-2021,13493,0.225997123
Congo,5970430,25-08-2021,13493,0.225997123
Zimbabwe,16320539,31-03-2021,36882,0.225985184
Thailand,71697024,01-06-2021,162022,0.225981486
Senegal,17316452,06-04-2021,39127,0.225952753
Ethiopia,123379928,26-07-2021,278717,0.225901412
Haiti,11585003,31-12-2021,26169,0.225886864
Uzbekistan,34627648,21-01-2021,78219,0.225885974
Kenya,54027484,22-03-2021,122040,0.225885033
Syria,22125242,23-12-2021,49961,0.22580996
Algeria,44903228,07-01-2021,101382,0.225778868
Pakistan,235824864,23-01-2021,532412,0.225765846
Ethiopia,123379928,25-07-2021,278543,0.225760385
Senegal,17316452,05-04-2021,39093,0.225756408
Uzbekistan,34627648,20-01-2021,78163,0.225724254
Zimbabwe,16320539,29-03-2021,36839,0.225721712
Zimbabwe,16320539,30-03-2021,36839,0.225721712
Ethiopia,123379928,24-07-2021,278446,0.225681766
Lesotho,2305826,09-01-2021,5203,0.225645821
Low income,737604900,22-12-2021,1664276,0.225632449
Zimbabwe,16320539,28-03-2021,36822,0.225617549
Togo,8848700,24-08-2021,19963,0.225603761
Egypt,110990096,20-05-2021,250391,0.225597607
Zimbabwe,16320539,27-03-2021,36818,0.22559304
Syria,22125242,22-12-2021,49911,0.225583973
Uzbekistan,34627648,19-01-2021,78091,0.225516327
Zimbabwe,16320539,26-03-2021,36805,0.225513385
Ethiopia,123379928,23-07-2021,278233,0.225509128
Ethiopia,123379928,22-07-2021,278105,0.225405384
Dominica,72758,01-04-2021,164,0.225404767
Guinea,13859349,28-12-2021,31238,0.225392982
Syria,22125242,21-12-2021,49861,0.225357987
Senegal,17316452,04-04-2021,39024,0.225357943
Uzbekistan,34627648,18-01-2021,78036,0.225357495
Zimbabwe,16320539,25-03-2021,36778,0.22534795
Ethiopia,123379928,21-07-2021,277959,0.22528705
Ethiopia,123379928,20-07-2021,277877,0.225220589
Algeria,44903228,06-01-2021,101120,0.225195391
Zimbabwe,16320539,24-03-2021,36749,0.225170259
Uzbekistan,34627648,16-01-2021,77968,0.22516112
Uzbekistan,34627648,17-01-2021,77968,0.22516112
South Korea,51815808,21-04-2021,116661,0.225145577
Ethiopia,123379928,19-07-2021,277780,0.22514197
Syria,22125242,20-12-2021,49806,0.225109402
Cote d'Ivoire,28160548,24-12-2021,63392,0.225109256
Pakistan,235824864,22-01-2021,530818,0.225089921
Ethiopia,123379928,18-07-2021,277696,0.225073887
Mozambique,32969520,25-06-2021,74186,0.225013892
Ethiopia,123379928,17-07-2021,277615,0.225008236
Africa,1426736614,15-01-2021,3210018,0.224990231
Uzbekistan,34627648,15-01-2021,77904,0.224976296
Zimbabwe,16320539,23-03-2021,36717,0.224974187
Senegal,17316452,03-04-2021,38953,0.224947928
Ethiopia,123379928,16-07-2021,277536,0.224944207
Laos,7529477,10-09-2021,16936,0.224929301
Haiti,11585003,30-12-2021,26056,0.224911465
Ethiopia,123379928,15-07-2021,277443,0.22486883
Syria,22125242,19-12-2021,49751,0.224860817
Fiji,929769,21-06-2021,2090,0.224787017
Zimbabwe,16320539,22-03-2021,36684,0.224771988
Ethiopia,123379928,14-07-2021,277318,0.224767517
Ethiopia,123379928,13-07-2021,277212,0.224681603
Zimbabwe,16320539,21-03-2021,36665,0.224655571
Gambia,2705995,29-06-2021,6079,0.224649343
Gambia,2705995,30-06-2021,6079,0.224649343
Gambia,2705995,01-07-2021,6079,0.224649343
Gambia,2705995,02-07-2021,6079,0.224649343
Gambia,2705995,03-07-2021,6079,0.224649343
Gambia,2705995,04-07-2021,6079,0.224649343
Algeria,44903228,05-01-2021,100873,0.22464532
Zimbabwe,16320539,20-03-2021,36662,0.224637189
Haiti,11585003,29-12-2021,26024,0.224635246
Ethiopia,123379928,12-07-2021,277137,0.224620815
Guinea,13859349,27-12-2021,31130,0.224613725
Uzbekistan,34627648,14-01-2021,77777,0.224609537
Syria,22125242,18-12-2021,49693,0.224598673
Senegal,17316452,02-04-2021,38889,0.224578337
Zimbabwe,16320539,19-03-2021,36652,0.224575916
Ethiopia,123379928,11-07-2021,277071,0.224567322
Egypt,110990096,19-05-2021,249238,0.224558775
Guinea,13859349,26-12-2021,31117,0.224519925
Ethiopia,123379928,10-07-2021,276984,0.224496808
Uzbekistan,34627648,13-01-2021,77716,0.224433378
Angola,35588996,30-12-2021,79871,0.224426112
Congo,5970430,16-08-2021,13398,0.224405947
Congo,5970430,17-08-2021,13398,0.224405947
Congo,5970430,18-08-2021,13398,0.224405947
Congo,5970430,19-08-2021,13398,0.224405947
Congo,5970430,20-08-2021,13398,0.224405947
Congo,5970430,21-08-2021,13398,0.224405947
Congo,5970430,22-08-2021,13398,0.224405947
Ethiopia,123379928,09-07-2021,276871,0.224405221
Haiti,11585003,28-12-2021,25996,0.224393554
Ethiopia,123379928,08-07-2021,276799,0.224346865
Zimbabwe,16320539,18-03-2021,36611,0.224324699
Syria,22125242,17-12-2021,49631,0.22431845
Haiti,11585003,27-12-2021,25985,0.224298604
Uzbekistan,34627648,12-01-2021,77663,0.224280321
Gambia,2705995,26-06-2021,6069,0.224279794
Gambia,2705995,27-06-2021,6069,0.224279794
Gambia,2705995,28-06-2021,6069,0.224279794
Pakistan,235824864,21-01-2021,528891,0.224272789
Ethiopia,123379928,07-07-2021,276683,0.224252846
Lesotho,2305826,08-01-2021,5170,0.224214663
Sri Lanka,21832150,11-01-2021,48949,0.224206045
Haiti,11585003,25-12-2021,25974,0.224203654
Haiti,11585003,26-12-2021,25974,0.224203654
Haiti,11585003,24-12-2021,25972,0.22418639
Ethiopia,123379928,06-07-2021,276598,0.224183953
Algeria,44903228,04-01-2021,100645,0.224137561
Gambia,2705995,25-06-2021,6065,0.224131974
Uzbekistan,34627648,11-01-2021,77611,0.224130152
Low income,737604900,21-12-2021,1653194,0.224130019
Ethiopia,123379928,05-07-2021,276503,0.224106955
Ethiopia,123379928,04-07-2021,276435,0.224051841
Syria,22125242,16-12-2021,49565,0.224020149
Uzbekistan,34627648,10-01-2021,77572,0.224017525
Ethiopia,123379928,03-07-2021,276368,0.223997537
Zimbabwe,16320539,17-03-2021,36552,0.223963191
Ethiopia,123379928,02-07-2021,276323,0.223961064
Senegal,17316452,01-04-2021,38782,0.223960428
Haiti,11585003,21-12-2021,25945,0.22395333
Haiti,11585003,22-12-2021,25945,0.22395333
Haiti,11585003,23-12-2021,25945,0.22395333
Guinea,13859349,25-12-2021,31038,0.223949913
Haiti,11585003,20-12-2021,25941,0.223918803
Ethiopia,123379928,01-07-2021,276250,0.223901898
Uzbekistan,34627648,09-01-2021,77530,0.223896235
Zimbabwe,16320539,16-03-2021,36535,0.223859028
Haiti,11585003,19-12-2021,25934,0.22385838
Ethiopia,123379928,30-06-2021,276174,0.223840299
Kenya,54027484,21-03-2021,120910,0.223793505
Uzbekistan,34627648,08-01-2021,77485,0.223766281
Haiti,11585003,18-12-2021,25923,0.223763429
Haiti,11585003,17-12-2021,25920,0.223737534
Ethiopia,123379928,29-06-2021,276037,0.22372926
South Korea,51815808,20-04-2021,115926,0.223727091
Gambia,2705995,24-06-2021,6054,0.223725469
Haiti,11585003,16-12-2021,25917,0.223711638
Congo,5970430,12-08-2021,13356,0.22370248
Congo,5970430,13-08-2021,13356,0.22370248
Congo,5970430,14-08-2021,13356,0.22370248
Congo,5970430,15-08-2021,13356,0.22370248
Syria,22125242,15-12-2021,49493,0.223694728
Ethiopia,123379928,28-06-2021,275974,0.223678198
Zimbabwe,16320539,15-03-2021,36504,0.223669084
Rwanda,13776702,20-06-2021,30813,0.223660206
Ethiopia,123379928,27-06-2021,275935,0.223646589
Haiti,11585003,15-12-2021,25907,0.22362532
Oceania,45038860,28-07-2021,100717,0.223622445
Algeria,44903228,03-01-2021,100408,0.223609759
Ethiopia,123379928,26-06-2021,275881,0.223602821
Cote d'Ivoire,28160548,23-12-2021,62960,0.223575195
Uzbekistan,34627648,07-01-2021,77412,0.223555466
Zimbabwe,16320539,14-03-2021,36484,0.223546539
Pakistan,235824864,20-01-2021,527146,0.223532833
Senegal,17316452,31-03-2021,38705,0.223515764
Egypt,110990096,18-05-2021,248078,0.223513637
Ethiopia,123379928,25-06-2021,275769,0.223512045
Haiti,11585003,14-12-2021,25893,0.223504474
Guinea,13859349,24-12-2021,30976,0.223502561
Zimbabwe,16320539,13-03-2021,36471,0.223466884
Mozambique,32969520,24-06-2021,73652,0.223394214
Gambia,2705995,21-06-2021,6045,0.223392874
Gambia,2705995,22-06-2021,6045,0.223392874
Gambia,2705995,23-06-2021,6045,0.223392874
Haiti,11585003,13-12-2021,25879,0.223383628
Syria,22125242,14-12-2021,49423,0.223378348
Uzbekistan,34627648,06-01-2021,77350,0.223376419
Ethiopia,123379928,24-06-2021,275601,0.22337588
Mongolia,3398373,29-03-2021,7589,0.223312744
Guinea-Bissau,2105580,06-08-2021,4702,0.223311392
Ethiopia,123379928,23-06-2021,275502,0.22329564
Haiti,11585003,12-12-2021,25865,0.223262782
New Zealand,5185289,29-11-2021,11576,0.223246959
Guinea,13859349,23-12-2021,30938,0.223228378
Uzbekistan,34627648,05-01-2021,77295,0.223217586
Ethiopia,123379928,22-06-2021,275391,0.223205674
Zimbabwe,16320539,12-03-2021,36423,0.223172776
Haiti,11585003,11-12-2021,25853,0.2231592
Ethiopia,123379928,21-06-2021,275318,0.223146507
Uzbekistan,34627648,03-01-2021,77258,0.223110735
Uzbekistan,34627648,04-01-2021,77258,0.223110735
Algeria,44903228,02-01-2021,100159,0.223055233
Ethiopia,123379928,20-06-2021,275194,0.223046005
Senegal,17316452,30-03-2021,38618,0.223013352
Ethiopia,123379928,19-06-2021,275036,0.222917945
Uzbekistan,34627648,01-01-2021,77182,0.222891257
Uzbekistan,34627648,02-01-2021,77182,0.222891257
Zimbabwe,16320539,11-03-2021,36377,0.222890923
Thailand,71697024,31-05-2021,159792,0.222871175
Guinea,13859349,22-12-2021,30888,0.222867611
Low income,737604900,20-12-2021,1643865,0.222865249
Malawi,20405318,21-07-2021,45465,0.222809564
Ethiopia,123379928,18-06-2021,274899,0.222806906
Africa,1426736614,14-01-2021,3178460,0.22277833
Zambia,20017670,23-01-2021,44592,0.222763189
Comoros,836783,19-01-2021,1864,0.222757872
Senegal,17316452,29-03-2021,38566,0.222713059
Ethiopia,123379928,17-06-2021,274775,0.222706403
Syria,22125242,13-12-2021,49272,0.222695869
Syria,22125242,12-12-2021,49272,0.222695869
Zimbabwe,16320539,10-03-2021,36341,0.222670342
Togo,8848700,23-08-2021,19702,0.222654175
Haiti,11585003,10-12-2021,25794,0.222649921
Congo,5970430,10-08-2021,13293,0.22264728
Congo,5970430,11-08-2021,13293,0.22264728
Congo,5970430,09-08-2021,13293,0.22264728
Gambia,2705995,17-06-2021,6024,0.222616819
Gambia,2705995,18-06-2021,6024,0.222616819
Gambia,2705995,19-06-2021,6024,0.222616819
Gambia,2705995,20-06-2021,6024,0.222616819
Gambia,2705995,16-06-2021,6024,0.222616819
Cambodia,16767851,11-06-2021,37321,0.222574735
Ethiopia,123379928,16-06-2021,274601,0.222565376
Zimbabwe,16320539,09-03-2021,36321,0.222547797
Pakistan,235824864,19-01-2021,524783,0.222530819
Algeria,44903228,01-01-2021,99897,0.222471756
Ethiopia,123379928,15-06-2021,274480,0.222467304
Egypt,110990096,17-05-2021,246909,0.22246039
Senegal,17316452,28-03-2021,38520,0.222447416
Kenya,54027484,20-03-2021,120163,0.222410875
Afghanistan,41128772,14-06-2021,91458,0.222369878
Australia,26177410,02-09-2021,58208,0.222359661
Ethiopia,123379928,14-06-2021,274346,0.222358697
Laos,7529477,09-09-2021,16742,0.222352761
Zimbabwe,16320539,08-03-2021,36289,0.222351725
Haiti,11585003,09-12-2021,25758,0.222339174
Guinea,13859349,14-12-2021,30814,0.222333675
Guinea,13859349,15-12-2021,30814,0.222333675
Guinea,13859349,16-12-2021,30814,0.222333675
Guinea,13859349,17-12-2021,30814,0.222333675
Guinea,13859349,18-12-2021,30814,0.222333675
Guinea,13859349,19-12-2021,30814,0.222333675
Guinea,13859349,20-12-2021,30814,0.222333675
Guinea,13859349,21-12-2021,30814,0.222333675
Gambia,2705995,14-06-2021,6016,0.22232118
Gambia,2705995,15-06-2021,6016,0.22232118
Syria,22125242,11-12-2021,49189,0.222320732
South Korea,51815808,19-04-2021,115195,0.222316325
Bhutan,782457,09-06-2021,1739,0.222248635
Zimbabwe,16320539,07-03-2021,36271,0.222241435
Cote d'Ivoire,28160548,22-12-2021,62583,0.222236442
Ethiopia,123379928,13-06-2021,274187,0.222229827
Guinea-Bissau,2105580,05-08-2021,4679,0.222219056
Haiti,11585003,08-12-2021,25744,0.222218328
Guinea,13859349,08-12-2021,30798,0.22221823
Guinea,13859349,09-12-2021,30798,0.22221823
Guinea,13859349,10-12-2021,30798,0.22221823
Guinea,13859349,11-12-2021,30798,0.22221823
Guinea,13859349,12-12-2021,30798,0.22221823
Guinea,13859349,13-12-2021,30798,0.22221823
Guinea,13859349,07-12-2021,30798,0.22221823
Zimbabwe,16320539,06-03-2021,36260,0.222174035
Ethiopia,123379928,12-06-2021,274028,0.222100956
Zimbabwe,16320539,05-03-2021,36248,0.222100508
Ghana,33475870,12-02-2021,74347,0.222091315
Senegal,17316452,27-03-2021,38456,0.222077825
Mozambique,32969520,23-06-2021,73211,0.222056615
Gambia,2705995,12-06-2021,6008,0.22202554
Gambia,2705995,13-06-2021,6008,0.22202554
Gambia,2705995,11-06-2021,6008,0.22202554
Guinea,13859349,29-11-2021,30770,0.2220162
Guinea,13859349,30-11-2021,30770,0.2220162
Guinea,13859349,01-12-2021,30770,0.2220162
Guinea,13859349,02-12-2021,30770,0.2220162
Guinea,13859349,03-12-2021,30770,0.2220162
Guinea,13859349,04-12-2021,30770,0.2220162
Guinea,13859349,05-12-2021,30770,0.2220162
Guinea,13859349,06-12-2021,30770,0.2220162
Japan,123951696,08-01-2021,275182,0.22200745
Ethiopia,123379928,11-06-2021,273892,0.221990728
Guinea,13859349,27-11-2021,30763,0.221965693
Guinea,13859349,28-11-2021,30763,0.221965693
Zimbabwe,16320539,04-03-2021,36223,0.221947327
Syria,22125242,10-12-2021,49101,0.221922996
Guinea,13859349,26-11-2021,30757,0.221922401
Haiti,11585003,07-12-2021,25705,0.221881686
Guinea,13859349,24-11-2021,30751,0.221879109
Guinea,13859349,25-11-2021,30751,0.221879109
Guinea,13859349,22-11-2021,30747,0.221850247
Guinea,13859349,23-11-2021,30747,0.221850247
Ethiopia,123379928,10-06-2021,273678,0.22181728
Gambia,2705995,07-06-2021,6002,0.22180381
Gambia,2705995,08-06-2021,6002,0.22180381
Gambia,2705995,09-06-2021,6002,0.22180381
Gambia,2705995,10-06-2021,6002,0.22180381
Pakistan,235824864,18-01-2021,523011,0.221779413
Haiti,11585003,06-12-2021,25691,0.22176084
Low income,737604900,19-12-2021,1635517,0.221733478
Gambia,2705995,04-06-2021,5999,0.221692945
Gambia,2705995,05-06-2021,5999,0.221692945
Gambia,2705995,06-06-2021,5999,0.221692945
Zimbabwe,16320539,03-03-2021,36179,0.221677728
Togo,8848700,22-08-2021,19614,0.221659679
Guinea,13859349,11-11-2021,30715,0.221619356
Guinea,13859349,12-11-2021,30715,0.221619356
Guinea,13859349,13-11-2021,30715,0.221619356
Guinea,13859349,14-11-2021,30715,0.221619356
Guinea,13859349,15-11-2021,30715,0.221619356
Guinea,13859349,16-11-2021,30715,0.221619356
Guinea,13859349,17-11-2021,30715,0.221619356
Guinea,13859349,18-11-2021,30715,0.221619356
Guinea,13859349,19-11-2021,30715,0.221619356
Guinea,13859349,20-11-2021,30715,0.221619356
Guinea,13859349,21-11-2021,30715,0.221619356
Haiti,11585003,05-12-2021,25674,0.221614099
Sri Lanka,21832150,10-01-2021,48380,0.221599797
Ethiopia,123379928,09-06-2021,273398,0.221590338
Guinea,13859349,09-11-2021,30709,0.221576064
Guinea,13859349,10-11-2021,30709,0.221576064
Guinea,13859349,08-11-2021,30709,0.221576064
Gambia,2705995,03-06-2021,5995,0.221545125
Rwanda,13776702,19-06-2021,30517,0.221511651
Syria,22125242,09-12-2021,49008,0.221502662
Senegal,17316452,26-03-2021,38354,0.22148879
Zimbabwe,16320539,02-03-2021,36148,0.221487783
Gambia,2705995,01-06-2021,5993,0.221471215
Gambia,2705995,02-06-2021,5993,0.221471215
Gambia,2705995,31-05-2021,5993,0.221471215
Ethiopia,123379928,08-06-2021,273175,0.221409596
Egypt,110990096,16-05-2021,245721,0.221390024
Guinea,13859349,03-11-2021,30681,0.221374034
Guinea,13859349,04-11-2021,30681,0.221374034
Guinea,13859349,05-11-2021,30681,0.221374034
Guinea,13859349,06-11-2021,30681,0.221374034
Guinea,13859349,07-11-2021,30681,0.221374034
Gambia,2705995,27-05-2021,5990,0.22136035
Gambia,2705995,28-05-2021,5990,0.22136035
Gambia,2705995,29-05-2021,5990,0.22136035
Gambia,2705995,30-05-2021,5990,0.22136035
Cote d'Ivoire,28160548,21-12-2021,62336,0.221359329
Congo,5970430,02-08-2021,13216,0.221357591
Congo,5970430,03-08-2021,13216,0.221357591
Congo,5970430,04-08-2021,13216,0.221357591
Congo,5970430,05-08-2021,13216,0.221357591
Congo,5970430,06-08-2021,13216,0.221357591
Congo,5970430,07-08-2021,13216,0.221357591
Congo,5970430,08-08-2021,13216,0.221357591
Guinea,13859349,02-11-2021,30672,0.221309096
Haiti,11585003,04-12-2021,25638,0.221303352
Ethiopia,123379928,07-06-2021,273024,0.22128721
Zimbabwe,16320539,01-03-2021,36115,0.221285584
Dominica,72758,26-03-2021,161,0.221281509
Dominica,72758,27-03-2021,161,0.221281509
Dominica,72758,28-03-2021,161,0.221281509
Dominica,72758,29-03-2021,161,0.221281509
Dominica,72758,30-03-2021,161,0.221281509
Dominica,72758,31-03-2021,161,0.221281509
Guinea,13859349,01-11-2021,30667,0.221273019
South Korea,51815808,18-04-2021,114646,0.221256803
Ethiopia,123379928,06-06-2021,272914,0.221198054
Guinea,13859349,28-10-2021,30653,0.221172005
Guinea,13859349,29-10-2021,30653,0.221172005
Guinea,13859349,30-10-2021,30653,0.221172005
Guinea,13859349,31-10-2021,30653,0.221172005
Cameroon,27914542,08-04-2021,61731,0.221142801
Cameroon,27914542,09-04-2021,61731,0.221142801
Cameroon,27914542,10-04-2021,61731,0.221142801
Cameroon,27914542,11-04-2021,61731,0.221142801
Cameroon,27914542,12-04-2021,61731,0.221142801
Cameroon,27914542,13-04-2021,61731,0.221142801
Cameroon,27914542,14-04-2021,61731,0.221142801
Cameroon,27914542,15-04-2021,61731,0.221142801
Cameroon,27914542,16-04-2021,61731,0.221142801
Guinea,13859349,27-10-2021,30647,0.221128713
Zimbabwe,16320539,28-02-2021,36089,0.221126275
Guinea,13859349,26-10-2021,30645,0.221114282
Low income,737604900,18-12-2021,1630938,0.221112685
Ethiopia,123379928,05-06-2021,272805,0.221109709
Guinea,13859349,25-10-2021,30642,0.221092636
Timor,1341298,07-05-2021,2965,0.221054531
Syria,22125242,08-12-2021,48901,0.221019052
Pakistan,235824864,17-01-2021,521211,0.221016135
Papua New Guinea,10142625,09-10-2021,22413,0.220978297
Papua New Guinea,10142625,08-10-2021,22413,0.220978297
Guinea,13859349,22-10-2021,30626,0.22097719
Guinea,13859349,23-10-2021,30626,0.22097719
Guinea,13859349,24-10-2021,30626,0.22097719
Ethiopia,123379928,04-06-2021,272632,0.220969492
Zimbabwe,16320539,27-02-2021,36058,0.220936331
Senegal,17316452,25-03-2021,38255,0.220917079
Gambia,2705995,25-05-2021,5978,0.22091689
Gambia,2705995,26-05-2021,5978,0.22091689
Gambia,2705995,24-05-2021,5978,0.22091689
Cuba,11212198,29-01-2021,24764,0.220866596
Congo,5970430,31-07-2021,13186,0.220855114
Congo,5970430,01-08-2021,13186,0.220855114
Congo,5970430,30-07-2021,13186,0.220855114
Zimbabwe,16320539,26-02-2021,36044,0.220850549
Guinea,13859349,20-10-2021,30605,0.220825668
Guinea,13859349,21-10-2021,30605,0.220825668
Haiti,11585003,03-12-2021,25578,0.220785441
Guinea,13859349,19-10-2021,30599,0.220782376
Cote d'Ivoire,28160548,20-12-2021,62166,0.220755647
Mozambique,32969520,22-06-2021,72775,0.220734181
New Zealand,5185289,28-11-2021,11444,0.220701296
Ethiopia,123379928,03-06-2021,272285,0.220688247
Guinea,13859349,15-10-2021,30572,0.220587562
Guinea,13859349,16-10-2021,30572,0.220587562
Guinea,13859349,17-10-2021,30572,0.220587562
Guinea,13859349,18-10-2021,30572,0.220587562
Syria,22125242,07-12-2021,48801,0.220567079
Gambia,2705995,20-05-2021,5968,0.22054734
Gambia,2705995,21-05-2021,5968,0.22054734
Gambia,2705995,22-05-2021,5968,0.22054734
Gambia,2705995,23-05-2021,5968,0.22054734
Zimbabwe,16320539,25-02-2021,35994,0.220544187
Low income,737604900,17-12-2021,1626461,0.220505721
Angola,35588996,29-12-2021,78475,0.220503551
Guinea,13859349,14-10-2021,30560,0.220500977
Ethiopia,123379928,02-06-2021,272036,0.220486431
Gambia,2705995,19-05-2021,5966,0.22047343
Cote d'Ivoire,28160548,18-12-2021,62077,0.220439602
Cote d'Ivoire,28160548,19-12-2021,62077,0.220439602
Africa,1426736614,13-01-2021,3144213,0.220377957
Oceania,45038860,27-07-2021,99247,0.220358597
Congo,5970430,27-07-2021,13156,0.220352638
Congo,5970430,28-07-2021,13156,0.220352638
Congo,5970430,29-07-2021,13156,0.220352638
Congo,5970430,26-07-2021,13156,0.220352638
Zimbabwe,16320539,24-02-2021,35960,0.22033586
Bhutan,782457,08-06-2021,1724,0.220331597
Guinea,13859349,13-10-2021,30535,0.220320594
Egypt,110990096,15-05-2021,244520,0.220307945
Ethiopia,123379928,01-06-2021,271790,0.220287047
Cote d'Ivoire,28160548,17-12-2021,62032,0.220279804
Guinea,13859349,12-10-2021,30526,0.220255656
Guinea,13859349,11-10-2021,30523,0.22023401
South Korea,51815808,17-04-2021,114115,0.220232019
Senegal,17316452,24-03-2021,38134,0.220218322
Pakistan,235824864,16-01-2021,519291,0.220201972
Cote d'Ivoire,28160548,16-12-2021,61998,0.220159068
Syria,22125242,06-12-2021,48709,0.220151264
Laos,7529477,08-09-2021,16576,0.220148093
Gambia,2705995,17-05-2021,5957,0.220140835
Gambia,2705995,18-05-2021,5957,0.220140835
Mozambique,32969520,21-06-2021,72577,0.220133627
Ethiopia,123379928,31-05-2021,271541,0.220085231
Guinea,13859349,08-10-2021,30501,0.220075272
Guinea,13859349,09-10-2021,30501,0.220075272
Guinea,13859349,10-10-2021,30501,0.220075272
Kenya,54027484,19-03-2021,118889,0.220052816
Zimbabwe,16320539,23-02-2021,35910,0.220029498
Cote d'Ivoire,28160548,15-12-2021,61943,0.219963759
Ethiopia,123379928,30-05-2021,271345,0.219926373
Mozambique,32969520,20-06-2021,72507,0.219921309
Guinea,13859349,07-10-2021,30479,0.219916534
Dominica,72758,24-03-2021,160,0.219907089
Dominica,72758,25-03-2021,160,0.219907089
Guinea-Bissau,2105580,04-08-2021,4629,0.219844413
Cote d'Ivoire,28160548,14-12-2021,61907,0.219835921
Cote d'Ivoire,28160548,12-12-2021,61905,0.219828819
Cote d'Ivoire,28160548,13-12-2021,61905,0.219828819
Ethiopia,123379928,29-05-2021,271200,0.219808849
Cote d'Ivoire,28160548,11-12-2021,61896,0.219796859
Haiti,11585003,02-12-2021,25463,0.219792779
Haiti,11585003,01-12-2021,25463,0.219792779
Cote d'Ivoire,28160548,10-12-2021,61882,0.219747144
Syria,22125242,05-12-2021,48619,0.219744489
Zimbabwe,16320539,22-02-2021,35862,0.21973539
Ghana,33475870,11-02-2021,73557,0.219731407
Guinea,13859349,06-10-2021,30452,0.21972172
Guinea,13859349,05-10-2021,30452,0.21972172
Low income,737604900,16-12-2021,1620522,0.219700547
Congo,5970430,23-07-2021,13117,0.219699419
Congo,5970430,24-07-2021,13117,0.219699419
Congo,5970430,25-07-2021,13117,0.219699419
Cote d'Ivoire,28160548,09-12-2021,61863,0.219679674
Guinea,13859349,04-10-2021,30445,0.219671213
Cote d'Ivoire,28160548,08-12-2021,61857,0.219658367
Cote d'Ivoire,28160548,07-12-2021,61844,0.219612204
Ethiopia,123379928,28-05-2021,270944,0.21960136
Saint Lucia,179872,08-01-2021,395,0.219600605
Guinea,13859349,02-10-2021,30434,0.219591844
Guinea,13859349,03-10-2021,30434,0.219591844
Cote d'Ivoire,28160548,06-12-2021,61826,0.219548284
Cote d'Ivoire,28160548,05-12-2021,61824,0.219541182
Vietnam,98186856,08-08-2021,215560,0.219540587
Cote d'Ivoire,28160548,04-12-2021,61817,0.219516325
